modele,famille,tache,titre,metrique,nature,valeur,echelle
qwen3-30b-a3b,quebec,1a,"Quebecisme : reperer un terme dans un echange, puis en donner le sens",num_items,effectif,532.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1a,"Quebecisme : reperer un terme dans un echange, puis en donner le sens",num_no_term,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,abstention_rate,performance,8.4,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,accuracy,performance,88.99,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,accuracy_hors_abstention,performance,97.15,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,chance_level,repere,20.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,macro_f1,performance,85.32,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,majority_class_rate,repere,2.24,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,num_answered,effectif,491.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,num_items,effectif,536.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1b,Terminologie parlementaire : reconnaitre le sens d'un terme de procedure,num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1c,Reference institutionnelle : produire l'expansion d'un sigle,abstention_rate,performance,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1c,Reference institutionnelle : produire l'expansion d'un sigle,accuracy,performance,50.5,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1c,Reference institutionnelle : produire l'expansion d'un sigle,containment_verbosity,performance,1.3333333333333333,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1c,Reference institutionnelle : produire l'expansion d'un sigle,num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1c,Reference institutionnelle : produire l'expansion d'un sigle,span_containment,performance,51.1,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,abstention_rate,performance,3.14,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,accuracy,performance,54.01,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,accuracy_hors_abstention,performance,55.76,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,chance_level,repere,20.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,macro_f1,performance,32.87,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,majority_class_rate,repere,4.18,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,num_answered,effectif,278.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,num_items,effectif,287.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1d,Norme lexicale : retrouver le mot employe par un locuteur quebecois,num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,accuracy,performance,81.9,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,macro_f1,performance,77.72,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,majority_class_rate,repere,69.3,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,num_answered,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1e,Acceptabilite : juger si une phrase est du francais quebecois acceptable,num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",accuracy,performance,86.07,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",chance_level,repere,50.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",human_ceiling,repere,87.42,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",macro_f1,performance,85.81,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",majority_class_rate,repere,51.72,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",num_answered,effectif,524.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",num_items,effectif,524.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",num_items_with_ceiling,effectif,524.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1f,"Paire minimale : preferer la phrase grammaticale, contre un plafond humain",num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",abstention_rate,performance,30.1,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",accuracy,performance,62.3,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",accuracy_hors_abstention,performance,89.13,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",chance_level,repere,20.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",macro_f1,performance,58.75,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",majority_class_rate,repere,0.3,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",num_answered,effectif,699.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1h,"Expression quebecoise : reconnaitre le sens d'une expression, hors contexte",num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",abstention_rate,performance,29.82,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",accuracy,performance,67.25,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",accuracy_hors_abstention,performance,95.83,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",chance_level,repere,20.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",macro_f1,performance,66.38,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",majority_class_rate,repere,0.58,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",num_answered,effectif,120.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",num_items,effectif,171.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1i,"Terme quebecois : reconnaitre le sens d'un terme, hors contexte",num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",accuracy,performance,58.5,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",chance_level,repere,50.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",macro_f1,performance,58.36,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",majority_class_rate,repere,52.4,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",num_answered,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",num_items_with_rules_choice,effectif,957.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,1j,"Provenance : designer la phrase ecrite par une personne, contre une machine",rules_baseline_accuracy,repere,50.26,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,accuracy,performance,75.7,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,attribution_verified_share,repere,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,chance_level,repere,50.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,macro_f1,performance,74.97,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,majority_class_rate,repere,50.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2a,Camp : gouvernement ou opposition,question_period_share,repere,2.6,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",accuracy,performance,28.7,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",attribution_verified_share,repere,100.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",macro_f1,performance,25.61,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",majority_class_rate,repere,20.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",mean_options,effectif,4.884,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",num_items,effectif,1000.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",num_off_label,effectif,0.0,pourcentage pour les metriques exprimees en taux
qwen3-30b-a3b,quebec,2b,"Parti : lequel, parmi ceux qui siegeaient a cette legislature",question_period_share,repere,1.1,pourcentage pour les metriques exprimees en taux
qwen3-32b,quebec,1a,"Quebecisme : reperer un terme dans un echange, puis en donner le sens",definition_accuracy,performance,74.34,pourcentage pour les metriques exprimees en taux
qwen3-32b,quebec,1a,"Quebecisme : reperer un terme dans un echange, puis en donner le sens",detection_accuracy,performance,24.62,pourcentage pour les metriques exprimees en taux
